,camera_id,hit_counts,id,intersection,label,locations,pole_id,timestamp,timestamp-iso
0,mlk-central-cam-2,7,f033bc3e-23af-40ed-96f5-42ab65438365,True,car,"[{'coords': [492.9353299755912, 429.097729035875, 598.438522977366, 493.7670470333411], 'timestamp': 1559408206271}, {'coords': [535.1031035816366, 446.0956749264311, 654.4294702746017, 519.719796439153], 'timestamp': 1559408207150}, {'coords': [577.1297075265772, 451.0151500548026, 711.7708409941415, 536.9927693722344], 'timestamp': 1559408207627}, {'coords': [636.8615188664122, 471.86386909670455, 793.9035576719224, 567.6377984544647], 'timestamp': 1559408208108}, {'coords': [676.457803890241, 488.89385003599506, 849.3063344129315, 587.0965339758678], 'timestamp': 1559408208350}, {'coords': [729.4341245258277, 497.4522745310602, 927.8001209667318, 606.2856523700015], 'timestamp': 1559408208578}, {'coords': [791.1434397698813, 509.6061398235327, 1029.3394133916406, 634.369783735355], 'timestamp': 1559408208743}]",mlk-central-2,1559408205612,2019-06-01 16:56:45.612
1,mlk-central-cam-2,3,63087161-a9b2-4ce3-8855-f6b2d9e522b7,True,car,"[{'coords': [804.2193175325589, 541.1222384279072, 1108.3454887402363, 672.2615519267163], 'timestamp': 1559408240174}, {'coords': [935.1693962895492, 525.7268954961045, 1189.9768424735398, 633.6934420254644], 'timestamp': 1559408240501}, {'coords': [1073.1702153019794, 511.23285697289566, 1271.987876432812, 599.3067005174464], 'timestamp': 1559408240930}]",mlk-central-2,1559408239356,2019-06-01 16:57:19.356
2,mlk-central-cam-2,9,747c54e5-8b74-43d7-864c-fd0b20d6719d,True,car,"[{'coords': [342.9593716503662, 393.38844334727577, 393.14987698754277, 431.94112884056693], 'timestamp': 1559408229108}, {'coords': [378.7390027791432, 414.1275125161834, 440.15501042138817, 462.356429241461], 'timestamp': 1559408233089}, {'coords': [415.10829170987864, 431.63375014891204, 485.0775300059433, 495.2777503066682], 'timestamp': 1559408235405}, {'coords': [421.90223721016815, 475.89899741788935, 516.4071486609696, 550.6536634081897], 'timestamp': 1559408248655}, {'coords': [346.23826002150525, 485.1066764414618, 479.83768097339777, 580.2845624343822], 'timestamp': 1559408249679}, {'coords': [254.38359497757176, 495.38421193081075, 431.4694693675817, 605.6196229073535], 'timestamp': 1559408250263}, {'coords': [112.9854328953441, 516.9780350210065, 341.284509323335, 629.8035113502201], 'timestamp': 1559408250759}, {'coords': [34.98624184356149, 532.585335485079, 268.5585551621348, 648.2517705590867], 'timestamp': 1559408250946}, {'coords': [-13.92027167375656, 540.50439532805, 193.68257631217108, 658.0908560404372], 'timestamp': 1559408251167}]",mlk-central-2,1559408228087,2019-06-01 16:57:08.087
3,mlk-central-cam-2,4,5d292293-fa4a-431a-bdbd-d0d99d138ad8,True,car,"[{'coords': [1348.9825900032183, 413.021423951643, 1416.2213033137455, 456.7444085035912], 'timestamp': 1559408267250}, {'coords': [1281.2358712594596, 416.1124501493007, 1358.328890129576, 464.1153328833194], 'timestamp': 1559408267602}, {'coords': [1222.5287716217265, 423.7084055340498, 1315.6296578792733, 479.0365339063833], 'timestamp': 1559408268031}, {'coords': [1129.719789702937, 431.65002971162727, 1245.5205434827624, 497.93195129539794], 'timestamp': 1559408268238}]",mlk-central-2,1559408266286,2019-06-01 16:57:46.286
4,mlk-central-cam-2,4,f228b14f-b940-4ca9-a88f-8634fa6a10c6,True,car,"[{'coords': [339.72799855062664, 365.7409404413089, 371.66762803482203, 396.30391237259937], 'timestamp': 1559408163365}, {'coords': [368.69041832019764, 402.99850209026965, 417.07366994294125, 438.90330216755785], 'timestamp': 1559408168699}, {'coords': [411.05210979469047, 390.483314569478, 469.8948248941254, 429.24796707738176], 'timestamp': 1559408214989}, {'coords': [450.8313157901981, 408.31908864946865, 517.5523530693215, 453.63705972617186], 'timestamp': 1559408217976}]",mlk-central-2,1559408162471,2019-06-01 16:56:02.471
5,mlk-central-cam-2,2,c501f63e-a1d2-4ad6-bd57-3719d0b81315,True,car,"[{'coords': [1484.9801509789108, 427.2491010962924, 1546.6450936242704, 472.65077734011675], 'timestamp': 1559408294372}, {'coords': [1544.4842736529167, 417.87678073429015, 1581.9094091469356, 444.83591882478333], 'timestamp': 1559408295390}]",mlk-central-2,1559408293632,2019-06-01 16:58:13.632
6,mlk-central-cam-2,7,b41ada5a-e47e-428c-b72b-09ecf1f68a85,True,car,"[{'coords': [1519.6543853117812, 582.3341491692203, 1825.8335686788694, 754.0081458525088], 'timestamp': 1559408208349}, {'coords': [1144.747651147019, 506.7307801440371, 1429.9088683911427, 637.2497286722554], 'timestamp': 1559408209108}, {'coords': [1082.4186884697324, 494.79858360388715, 1359.2555706901517, 607.6759326639744], 'timestamp': 1559408209266}, {'coords': [1017.1255819624791, 484.6180294419463, 1290.477611721766, 595.1401664541207], 'timestamp': 1559408209427}, {'coords': [954.2526578728354, 468.28805484079214, 1221.2840813127436, 577.3132674367927], 'timestamp': 1559408209635}, {'coords': [893.8528748064358, 449.5931436638793, 1112.4337795406873, 553.4992832144088], 'timestamp': 1559408210053}, {'coords': [732.8760668430516, 421.34454690204615, 896.59123435998, 505.2668356422999], 'timestamp': 1559408210737}]",mlk-central-2,1559408207627,2019-06-01 16:56:47.627
7,mlk-central-cam-2,4,3de22647-e56f-4bb6-8709-abe007c4ee59,True,car,"[{'coords': [645.4873522454294, 406.2592697024227, 771.4731523817583, 479.3220860367556], 'timestamp': 1559408211622}, {'coords': [599.3265608171791, 405.5497127643994, 707.0658763328395, 467.2666350523157], 'timestamp': 1559408212040}, {'coords': [561.2931714476658, 396.5281849724809, 649.8294878014249, 452.58071314303544], 'timestamp': 1559408212474}, {'coords': [514.4399940923217, 383.61363506808374, 578.849341317786, 429.4525450413004], 'timestamp': 1559408213056}]",mlk-central-2,1559408208578,2019-06-01 16:56:48.578
8,mlk-central-cam-2,20,e9af6341-4d35-46dc-8ac8-6078627035c4,True,car,"[{'coords': [1501.8553813757087, 397.03773951917907, 1546.727277994595, 425.32523816189195], 'timestamp': 1559408184512}, {'coords': [1431.4915782253877, 398.9384502710491, 1491.918140758906, 440.5023686379966], 'timestamp': 1559408185935}, {'coords': [1374.155395555523, 404.6464965102126, 1445.708076415143, 450.53776204928033], 'timestamp': 1559408186841}, {'coords': [1312.47009087596, 410.8237053141105, 1393.4396835114785, 460.6801434820185], 'timestamp': 1559408187948}, {'coords': [1252.292005671421, 415.7871738448756, 1348.732882374642, 475.99483913820825], 'timestamp': 1559408189293}, {'coords': [1193.6803947677474, 417.7906584267033, 1313.3828954983417, 493.39836418344555], 'timestamp': 1559408191252}, {'coords': [1138.3534530829936, 426.88921200129613, 1258.3892091625178, 499.1584403504086], 'timestamp': 1559408214989}, {'coords': [1084.5009414625688, 435.72999026464134, 1209.703100851154, 506.94333488364185], 'timestamp': 1559408222301}, {'coords': [1020.9603595679766, 445.2663134444997, 1164.9666962845452, 520.164015142462], 'timestamp': 1559408223078}, {'coords': [947.7199937293194, 452.12725301765187, 1112.2182431668025, 531.6098788243586], 'timestamp': 1559408223578}, {'coords': [852.9750513747487, 457.7222466570484, 1043.2824098006267, 542.7590960319129], 'timestamp': 1559408224057}, {'coords': [792.9424305895817, 460.37111216488813, 1001.3666198432035, 547.9732832678237], 'timestamp': 1559408224302}, {'coords': [705.6189151913882, 463.06984290121085, 932.9840344595725, 557.2424118535824], 'timestamp': 1559408224579}, {'coords': [617.5249800766035, 469.61712687692176, 864.8158558117254, 572.6958476580369], 'timestamp': 1559408224772}, {'coords': [527.5611135044329, 481.2353086671835, 787.5340679999325, 591.4253651854174], 'timestamp': 1559408225004}, {'coords': [430.07947323964527, 488.7499228919876, 702.1605044480261, 604.9636797622295], 'timestamp': 1559408225230}, {'coords': [308.5522866657246, 500.4234660692834, 599.3166936029745, 621.8615578984919], 'timestamp': 1559408225509}, {'coords': [165.15675129580433, 509.40980922519634, 484.0183477121522, 639.0339105101452], 'timestamp': 1559408225750}, {'coords': [40.19040586554439, 526.496572891081, 348.1614966221896, 658.2419793065211], 'timestamp': 1559408225997}, {'coords': [-36.756220773728444, 538.0359380577737, 230.55142273250772, 672.4266585230038], 'timestamp': 1559408226266}]",mlk-central-2,1559408183561,2019-06-01 16:56:23.561
9,mlk-central-cam-2,2,fec0ad3f-4869-4c11-803a-692ac1f6b250,True,car,"[{'coords': [533.8355134758947, 391.5428030266594, 596.0606401078248, 430.4230866739721], 'timestamp': 1559408209783}, {'coords': [513.1020180972076, 388.6271328505948, 565.258975280996, 423.9142526933112], 'timestamp': 1559408210179}]",mlk-central-2,1559408209266,2019-06-01 16:56:49.266
