,camera_id,hit_counts,id,intersection,label,locations,pole_id,timestamp,timestamp-iso
1136,mlk-douglas-cam-1,8,6d62d054-449a-4c1c-ba17-e07a84793e06,True,car,"[{'coords': [820.905936278187, 294.1048490974025, 1074.8951988114889, 409.63532848694626], 'timestamp': 1559404837851}, {'coords': [706.5100601565398, 304.9919570781081, 978.8391706032533, 428.7559361995928], 'timestamp': 1559404837948}, {'coords': [566.3910510968093, 318.30200839556363, 871.3667843016334, 453.9157208465214], 'timestamp': 1559404838139}, {'coords': [409.4525887913579, 336.9335459436908, 727.266717413621, 481.8679197844732], 'timestamp': 1559404838302}, {'coords': [265.2804679797663, 345.5553516363509, 605.3564982561546, 511.1439498411054], 'timestamp': 1559404838449}, {'coords': [115.07747996112198, 372.1332818898806, 452.9103675026814, 539.9115243612443], 'timestamp': 1559404838647}, {'coords': [-20.563370583434164, 406.0093040989399, 293.73068092271234, 576.2824431047783], 'timestamp': 1559404838878}, {'coords': [-86.79853908644054, 428.6570443370533, 167.3212191642524, 596.7832042410791], 'timestamp': 1559404839046}]",mlk-douglas-1,1559404837267,2019-06-01 16:00:37.267
1137,mlk-douglas-cam-1,9,a2e564af-1f00-4103-878c-d6babc71271d,True,car,"[{'coords': [895.945679773859, 305.83961174623346, 1114.1687796611777, 397.172351851299], 'timestamp': 1559404847664}, {'coords': [811.420745062389, 312.1523945956218, 1049.9321587770191, 410.5507746506478], 'timestamp': 1559404847893}, {'coords': [674.2575755772675, 326.49802771857867, 947.6946797442811, 437.62283606318033], 'timestamp': 1559404848097}, {'coords': [527.0197219827239, 339.87088996370375, 834.3658996310389, 464.92116217953975], 'timestamp': 1559404848226}, {'coords': [375.42235986365245, 356.36827000570014, 698.5425646580115, 493.4894619221116], 'timestamp': 1559404848387}, {'coords': [220.55639575145614, 379.71258801772694, 559.0192719065628, 521.3557447100753], 'timestamp': 1559404848560}, {'coords': [75.12090192995404, 403.00194847903015, 419.25031904442835, 552.6492420468478], 'timestamp': 1559404848726}, {'coords': [-32.303880450614145, 429.1867537165539, 291.1032316196705, 580.7627699555452], 'timestamp': 1559404848984}, {'coords': [-83.12135520656636, 447.7708030212226, 190.94135888249394, 595.526382716059], 'timestamp': 1559404849147}]",mlk-douglas-1,1559404847136,2019-06-01 16:00:47.136
1138,mlk-douglas-cam-1,9,0911a59e-6188-45c1-944b-865485e5e2a7,True,car,"[{'coords': [836.3366963150645, 291.3604419523141, 1039.1634291345035, 387.65023278376214], 'timestamp': 1559404877338}, {'coords': [742.723225109541, 296.7473876451079, 986.5228395474361, 411.725096161603], 'timestamp': 1559404877493}, {'coords': [672.7387230790358, 305.562424509385, 935.1415817115659, 425.73473577392065], 'timestamp': 1559404877690}, {'coords': [598.0156714226579, 310.4524520665725, 878.7459828087325, 437.1144765609213], 'timestamp': 1559404877914}, {'coords': [519.1324397868293, 317.35383909091996, 807.5046891922127, 442.8553182136821], 'timestamp': 1559404878096}, {'coords': [166.4439322296803, 370.2275490651118, 493.94343162755456, 525.6467946041496], 'timestamp': 1559404878729}, {'coords': [79.48812254198918, 389.20066297500694, 396.6531460086527, 546.5863636822825], 'timestamp': 1559404878960}, {'coords': [9.373453023611518, 402.0137981166836, 322.26583781705426, 561.0743589475998], 'timestamp': 1559404879076}, {'coords': [-38.42002050947504, 415.9060138924571, 254.39010716573154, 578.9716866733662], 'timestamp': 1559404879212}]",mlk-douglas-1,1559404876711,2019-06-01 16:01:16.711
1139,mlk-douglas-cam-1,19,5ac3fc72-e60e-499c-944e-298e16610335,True,car,"[{'coords': [16.439597804253296, 479.3748944417408, 254.17503851756334, 763.0129152187304], 'timestamp': 1559404876915}, {'coords': [32.169738590629805, 458.85150585076747, 368.7000977089833, 767.8919588515674], 'timestamp': 1559404877338}, {'coords': [40.568970489610734, 438.3034731234057, 452.19749387047375, 760.1216768149718], 'timestamp': 1559404877493}, {'coords': [72.59446843599378, 420.6967284986014, 542.2875702944369, 741.7378306224354], 'timestamp': 1559404877690}, {'coords': [136.58112885553476, 405.62515809745844, 652.8868308554448, 719.1014809753957], 'timestamp': 1559404877914}, {'coords': [215.43982890113284, 376.53288475992457, 749.594763450968, 687.712794496221], 'timestamp': 1559404878096}, {'coords': [323.6909056194461, 355.12303879117866, 864.9170339091038, 662.1534746751756], 'timestamp': 1559404878263}, {'coords': [407.7411056870064, 340.5296669509844, 954.5119739210952, 639.6424120692793], 'timestamp': 1559404878423}, {'coords': [511.00701867396685, 329.9190664018972, 1055.051234437432, 616.2320914706054], 'timestamp': 1559404878622}, {'coords': [608.34617836405, 319.6842795911589, 1136.6023801956385, 593.6311767598905], 'timestamp': 1559404878730}, {'coords': [712.5995451235731, 308.4788195650133, 1212.1734025247622, 566.5165235573108], 'timestamp': 1559404878960}, {'coords': [799.8542506758714, 303.2131504125487, 1269.3047078801128, 549.8832250888901], 'timestamp': 1559404879076}, {'coords': [874.0790233013454, 292.0489490498739, 1314.8579260470246, 524.9287546304349], 'timestamp': 1559404879212}, {'coords': [946.7520812765297, 289.41905602024445, 1357.9921251970795, 507.7511698164728], 'timestamp': 1559404879434}, {'coords': [1025.9361155275742, 297.1634098814134, 1405.6841785710903, 494.8788518491706], 'timestamp': 1559404879558}, {'coords': [1141.0932706697333, 292.9236379909867, 1455.4983745072093, 462.3416571322337], 'timestamp': 1559404879981}, {'coords': [1247.4771426470852, 288.2733363816927, 1500.5267215078184, 431.4664556378661], 'timestamp': 1559404880245}, {'coords': [1343.7181731605044, 289.0863384151998, 1538.1092298223368, 412.9020893160561], 'timestamp': 1559404880666}, {'coords': [1451.0854705271881, 290.4341862981605, 1579.6435918389675, 379.1422847749093], 'timestamp': 1559404881182}]",mlk-douglas-1,1559404876295,2019-06-01 16:01:16.295
1140,mlk-douglas-cam-1,2,69fde70a-ee71-46ae-a27c-aadf774a7e48,True,car,"[{'coords': [1280.5200914594072, 279.1679452559869, 1359.4802104742782, 328.6791805319644], 'timestamp': 1559404865332}, {'coords': [1277.331481815329, 279.60462205195773, 1368.294310470626, 330.55602566203237], 'timestamp': 1559404901831}]",mlk-douglas-1,1559404864701,2019-06-01 16:01:04.701
1141,mlk-douglas-cam-1,2,c0b9433b-48bf-4ec5-92c6-84cdc0104d3b,True,car,"[{'coords': [1621.2095362951723, 293.28812315397045, 1676.0003070497964, 342.5229749607049], 'timestamp': 1559404914467}, {'coords': [1642.1967131918007, 292.63749444125733, 1686.8633898243863, 332.7349831617348], 'timestamp': 1559404914955}]",mlk-douglas-1,1559404913592,2019-06-01 16:01:53.592
1142,mlk-douglas-cam-1,2,1331d5a0-8567-4db7-8de8-86f843d0e71e,True,car,"[{'coords': [1583.8203164745187, 295.1984430079229, 1638.6168000797015, 344.8376238303974], 'timestamp': 1559404918237}, {'coords': [1631.3148428802756, 297.56460396980503, 1681.2929753296949, 341.7626009682458], 'timestamp': 1559404925783}]",mlk-douglas-1,1559404912904,2019-06-01 16:01:52.904
1143,mlk-douglas-cam-1,3,53879b94-8f56-4a99-ac3f-817ae4847d27,True,car,"[{'coords': [1354.5798660919445, 295.69226244334226, 1532.6352405995372, 399.55348762720706], 'timestamp': 1559404907992}, {'coords': [1437.733852621322, 296.9168706571065, 1551.256481458036, 385.62617331824066], 'timestamp': 1559404921271}, {'coords': [1584.0597423578795, 298.9651783258126, 1644.3272953723483, 352.89138592354317], 'timestamp': 1559404926366}]",mlk-douglas-1,1559404902658,2019-06-01 16:01:42.658
1144,mlk-douglas-cam-1,5,87ac5e28-b71e-431e-9aba-7e1e81417f6c,True,car,"[{'coords': [694.0530738911689, 325.47735051607845, 982.1161579628545, 435.2552476557105], 'timestamp': 1559404973973}, {'coords': [502.1671155507356, 344.0177479553504, 824.5266078404188, 470.0601066970438], 'timestamp': 1559404974178}, {'coords': [291.81300462141286, 373.646412487592, 639.238105932043, 511.851292934452], 'timestamp': 1559404974450}, {'coords': [101.54306540881896, 402.18348705332414, 452.19333149312877, 548.4754077114908], 'timestamp': 1559404974607}, {'coords': [-46.22450298741181, 442.58425740005976, 266.7753916158398, 587.654119750191], 'timestamp': 1559404974892}]",mlk-douglas-1,1559404973319,2019-06-01 16:02:53.319
1145,mlk-douglas-cam-1,2,18c7d5d1-cf05-4eb7-bdf4-c9561ad3cca8,True,car,"[{'coords': [1486.2442288317538, 290.9649120074459, 1539.629865333619, 323.1610369605651], 'timestamp': 1559404982693}, {'coords': [1478.9784411617143, 292.37989954936586, 1535.4624572156904, 325.73238299961235], 'timestamp': 1559404983041}]",mlk-douglas-1,1559404982269,2019-06-01 16:03:02.269
