,camera_id,hit_counts,id,intersection,label,locations,pole_id,timestamp,timestamp-iso
499,mlk-georgia-cam-3,21,7d201d10-f667-4700-9457-f73c904bdce1,True,car,"[{'coords': [415.9069840439058, 194.94080766371036, 505.309429174216, 239.53036394903563], 'timestamp': 1559407963212}, {'coords': [460.3737040888096, 189.67377653920073, 572.0219384256485, 242.68430534675082], 'timestamp': 1559407963760}, {'coords': [509.79094338068387, 189.0987640078119, 630.7157918309007, 243.10330178490915], 'timestamp': 1559407964253}, {'coords': [565.9658188094207, 184.49881874355054, 701.2517453916979, 240.64870114361105], 'timestamp': 1559407965002}, {'coords': [607.6225181041849, 163.19754049659775, 769.6066239401235, 234.43648409209942], 'timestamp': 1559407967139}, {'coords': [657.856825001863, 178.79107783751752, 827.6331937019322, 242.70316188695895], 'timestamp': 1559407968351}, {'coords': [724.3967170329707, 182.06683556877462, 905.7020320142641, 249.71035682323125], 'timestamp': 1559407969217}, {'coords': [786.0933352941008, 186.59726263476136, 991.4135761471678, 258.2563564707324], 'timestamp': 1559407969927}, {'coords': [883.9548253187552, 191.00034663890068, 1114.5447140376104, 265.4078831643824], 'timestamp': 1559407970294}, {'coords': [935.4857631691459, 195.9137996698845, 1177.2772575135816, 267.62012598894114], 'timestamp': 1559407970497}, {'coords': [991.2694112238064, 198.30017500913698, 1244.2536014524576, 269.81068922173074], 'timestamp': 1559407970685}, {'coords': [1044.047828150395, 201.3349103730999, 1302.8888712769005, 272.9876770302865], 'timestamp': 1559407970891}, {'coords': [1098.033465396045, 205.04973098840762, 1353.2124510052727, 276.7512846964653], 'timestamp': 1559407971068}, {'coords': [1150.8562905007507, 208.10359844986735, 1400.5554524703502, 280.34006605932314], 'timestamp': 1559407971253}, {'coords': [1202.811925474655, 209.7006408635073, 1447.7351911420335, 283.0987475062228], 'timestamp': 1559407971453}, {'coords': [1257.187973014055, 216.64536470034005, 1490.0519636695776, 290.0842953093969], 'timestamp': 1559407971642}, {'coords': [1346.8259988278473, 221.39732328060015, 1554.4713664997794, 294.4754315196083], 'timestamp': 1559407972134}, {'coords': [1431.3442454360084, 224.22360290515257, 1607.3355243129354, 294.9858674283838], 'timestamp': 1559407972534}, {'coords': [1501.631120218832, 232.38362334628732, 1647.6402418948808, 298.6175383712165], 'timestamp': 1559407972976}, {'coords': [1564.7974671453755, 236.75553534989112, 1679.7505395204223, 298.8250588744483], 'timestamp': 1559407973294}, {'coords': [1641.3626329767035, 242.164220154977, 1716.7849580104316, 292.57111790915735], 'timestamp': 1559407974248}]",mlk-georgia-3,1559407962376,2019-06-01 16:52:42.376
501,mlk-georgia-cam-3,2,69adbe0c-f32e-4e77-84c3-fe93d57b9651,True,car,"[{'coords': [721.3788027804083, 171.63524091187753, 821.6276950099302, 213.21863663732285], 'timestamp': 1559407983810}, {'coords': [655.1656594505507, 174.42022077563047, 736.1428973841666, 209.9776789022808], 'timestamp': 1559407984268}]",mlk-georgia-3,1559407982046,2019-06-01 16:53:02.046
503,mlk-georgia-cam-3,2,a7bf8e56-f3ff-4f65-a16e-fc42d7bb4fe8,True,car,"[{'coords': [618.6076196758094, 151.31516721421653, 690.7466910331922, 198.58283698166886], 'timestamp': 1559407988079}, {'coords': [572.9438710925554, 155.17584910725373, 642.6359099208603, 201.95954418219782], 'timestamp': 1559407988624}]",mlk-georgia-3,1559407987305,2019-06-01 16:53:07.305
504,mlk-georgia-cam-3,6,4a9a509c-ffce-4e23-91a1-ea6ef481f25d,True,car,"[{'coords': [468.0141953759138, 210.61390775897388, 652.568811729528, 328.53074261431226], 'timestamp': 1559407987585}, {'coords': [512.7266125489218, 214.4667986399361, 735.3596109033974, 353.0996173481518], 'timestamp': 1559407987870}, {'coords': [566.7746905845286, 220.60461946751457, 838.5423823450842, 390.95091063809036], 'timestamp': 1559407988079}, {'coords': [628.622464532947, 235.57358595166573, 967.5800990056854, 447.00629697213907], 'timestamp': 1559407988364}, {'coords': [729.9814681488411, 265.4918358558543, 1160.0780991171423, 531.8888557031607], 'timestamp': 1559407988625}, {'coords': [865.1488502731177, 320.6658553750111, 1373.5384722483282, 644.506583592456], 'timestamp': 1559407988794}]",mlk-georgia-3,1559407985810,2019-06-01 16:53:05.810
508,mlk-georgia-cam-3,7,cdc0d16e-e6c4-4002-854a-7c9d16505d17,True,car,"[{'coords': [1192.6910867140864, 175.30212850669406, 1348.877917017744, 247.11317048899795], 'timestamp': 1559408015664}, {'coords': [1126.7915876542042, 175.2099081464025, 1297.2511598713336, 246.02195615770339], 'timestamp': 1559408020412}, {'coords': [1045.5494851838512, 164.83787943934732, 1244.2097727918854, 237.70343948549015], 'timestamp': 1559408021107}, {'coords': [972.3994848110457, 163.53389281162887, 1185.2042566500418, 231.96332963286474], 'timestamp': 1559408021759}, {'coords': [904.2220956302676, 161.5726630299461, 1116.8908086822996, 229.40118297998447], 'timestamp': 1559408022354}, {'coords': [858.4634871239592, 160.48472495028307, 1063.5727129053969, 226.48257601106883], 'timestamp': 1559408022678}, {'coords': [775.5841812675534, 151.1641236998673, 963.7587446117485, 218.66701067337263], 'timestamp': 1559408023149}]",mlk-georgia-3,1559408014869,2019-06-01 16:53:34.869
510,mlk-georgia-cam-3,7,e8b9023f-f93d-4960-9826-d8115fbd4a3f,True,car,"[{'coords': [533.3424828093873, 213.70993473436195, 774.0583382319376, 367.89359450081986], 'timestamp': 1559408062563}, {'coords': [591.7377022800075, 227.50950945370914, 884.7934891081783, 414.56423899943786], 'timestamp': 1559408062818}, {'coords': [654.9379978030275, 239.57088631475978, 1029.0047397898384, 474.29011281564345], 'timestamp': 1559408063003}, {'coords': [776.5978919472748, 280.5750964985074, 1274.1743574559061, 595.1537265498486], 'timestamp': 1559408063143}, {'coords': [968.6788554036016, 342.9816421812793, 1554.1531348164685, 744.2850843699975], 'timestamp': 1559408063320}, {'coords': [1161.4193201347612, 420.42953780555814, 1834.353233784449, 912.0012940302126], 'timestamp': 1559408063536}, {'coords': [1431.565784775095, 538.3150550048811, 2011.4264772934803, 1026.1608476420388], 'timestamp': 1559408063691}]",mlk-georgia-3,1559408061980,2019-06-01 16:54:21.980
512,mlk-georgia-cam-3,10,d751b653-824a-462c-a908-e0e9153e729e,True,car,"[{'coords': [965.1414316123013, 200.01264582323086, 1176.729894741242, 269.55974773846316], 'timestamp': 1559408082101}, {'coords': [1049.441565361202, 201.75480944810272, 1266.1761126215363, 273.1124237256391], 'timestamp': 1559408082336}, {'coords': [1120.0045921754493, 207.24997916592278, 1330.7158867372639, 279.449461376829], 'timestamp': 1559408082600}, {'coords': [1187.4638102864067, 216.39956905740738, 1393.208378501882, 289.1999808225978], 'timestamp': 1559408082838}, {'coords': [1250.8511236560582, 219.49301849418123, 1450.7202524901757, 294.24365358524346], 'timestamp': 1559408083056}, {'coords': [1313.1410192997453, 222.6943909778032, 1504.981178503894, 298.4444091790765], 'timestamp': 1559408083324}, {'coords': [1393.952028087329, 218.8496207377587, 1577.8340738780062, 303.39228409138224], 'timestamp': 1559408083737}, {'coords': [1475.7208657272936, 232.1410349907144, 1633.9585917794748, 309.9477703367621], 'timestamp': 1559408084194}, {'coords': [1550.4280278677509, 242.5935219935492, 1663.101709431496, 307.1462119857705], 'timestamp': 1559408084723}, {'coords': [1622.3932388083201, 246.20329584027917, 1688.8391062699573, 292.90893829320163], 'timestamp': 1559408085859}]",mlk-georgia-3,1559408078446,2019-06-01 16:54:38.446
514,mlk-georgia-cam-3,2,d90f5d29-cc55-42fc-8258-b978e17c9468,True,person,"[{'coords': [1789.5074722270647, 329.74131503215824, 1824.7714803531458, 412.7552526511711], 'timestamp': 1559408096325}, {'coords': [1787.7768714677438, 328.1080902474021, 1821.4384841044923, 409.0428997880036], 'timestamp': 1559408096603}]",mlk-georgia-3,1559408095670,2019-06-01 16:54:55.670
516,mlk-georgia-cam-3,3,d060fe3f-5917-4fce-9e84-c6234597d8a7,True,car,"[{'coords': [1338.9513983341753, 190.09760528403473, 1425.5437893879061, 241.5698073145976], 'timestamp': 1559408096104}, {'coords': [1201.973709750088, 184.0063502576128, 1352.80270474926, 243.94899478257886], 'timestamp': 1559408100700}, {'coords': [1078.2466589516403, 178.54598086721543, 1259.2557971335018, 241.71856623666721], 'timestamp': 1559408105685}]",mlk-georgia-3,1559408095412,2019-06-01 16:54:55.412
518,mlk-georgia-cam-3,7,452cd962-3f93-4733-968e-fa171ba8d516,True,car,"[{'coords': [1218.9317069586257, 196.29453448823102, 1346.0679259767282, 247.44456990157994], 'timestamp': 1559408109005}, {'coords': [1032.001596491068, 180.66369897041994, 1226.1751365173795, 244.51179321376168], 'timestamp': 1559408110270}, {'coords': [957.4888006613296, 184.3768342306794, 1138.6654074197654, 239.76517789067603], 'timestamp': 1559408110677}, {'coords': [752.0616607954817, 164.53004716829938, 900.5717361897848, 211.14875686080106], 'timestamp': 1559408112609}, {'coords': [691.3026853238545, 171.49966140745647, 814.7425570278175, 213.82759587912875], 'timestamp': 1559408113314}, {'coords': [655.2261577712183, 171.47595991957655, 754.2504558751517, 209.43889951827595], 'timestamp': 1559408113990}, {'coords': [604.7849824075713, 171.16794581529092, 685.9046793112118, 208.4158153321129], 'timestamp': 1559408114712}]",mlk-georgia-3,1559408108220,2019-06-01 16:55:08.220
