,camera_id,hit_counts,id,intersection,label,locations,pole_id,timestamp,timestamp-iso
1307,mlk-peeples-cam-1,3,c56e132e-5a52-4d2d-b3ba-d5d632f911d6,True,car,"[{'coords': [284.9911038711066, 307.7022655361766, 344.792586017085, 350.3530709919694], 'timestamp': 1559405511674}, {'coords': [236.2092989721712, 302.5701710182335, 287.6445860457081, 338.2986400872919], 'timestamp': 1559405512384}, {'coords': [187.77254776506842, 296.9090986976891, 229.22794152555386, 324.7691054268159], 'timestamp': 1559405514204}]",mlk-peeples-1,1559405510865,2019-06-01 16:11:50.865
1312,mlk-peeples-cam-1,2,8f36a664-1a7a-44c7-858a-76986e78610c,True,car,"[{'coords': [227.55380334143942, 300.95025488613254, 275.4935892020516, 333.0034493932722], 'timestamp': 1559405625345}, {'coords': [189.3637865539434, 299.5640166442533, 231.97389212184336, 328.1647036665515], 'timestamp': 1559405626293}]",mlk-peeples-1,1559405624803,2019-06-01 16:13:44.803
1313,mlk-peeples-cam-1,2,03cf25d7-7ee1-48b7-bd3d-b5f2ea7d9484,True,car,"[{'coords': [385.2272737782996, 301.3367838356501, 442.80896956189474, 340.5733380029986], 'timestamp': 1559405503162}, {'coords': [339.729837239392, 308.7257709195086, 421.55198482135626, 362.3227039472464], 'timestamp': 1559405627341}]",mlk-peeples-1,1559405502737,2019-06-01 16:11:42.737
1317,mlk-peeples-cam-1,14,946ba8bd-1f0d-45f5-a848-616997416f12,True,car,"[{'coords': [1097.1956505047158, 322.0992759701756, 1188.1560968463452, 380.8435563945383], 'timestamp': 1559406102712}, {'coords': [1043.7083926609375, 322.1354815765389, 1143.5866135792453, 386.25986668594754], 'timestamp': 1559406103397}, {'coords': [938.3962975646274, 320.1445974271031, 1082.4528607025948, 401.40158922233275], 'timestamp': 1559406104829}, {'coords': [860.8376546510265, 322.753892834161, 1033.3286298937435, 408.33441443959214], 'timestamp': 1559406105799}, {'coords': [775.778396591966, 317.5802895821949, 975.7984922586915, 401.6426614597514], 'timestamp': 1559406106460}, {'coords': [689.6286947981896, 310.3831919659908, 903.8493127103461, 402.4511145886663], 'timestamp': 1559406107232}, {'coords': [607.6811717983761, 307.55621882031534, 827.5772367510712, 400.0581377724098], 'timestamp': 1559406107661}, {'coords': [543.5648301550514, 305.400363854156, 759.0891179291152, 397.8876146192929], 'timestamp': 1559406108264}, {'coords': [482.9276655705441, 296.3053650929187, 686.423424784236, 387.75245557838286], 'timestamp': 1559406108955}, {'coords': [424.2745151941137, 294.4688669822132, 594.606832378681, 378.8052082423051], 'timestamp': 1559406109586}, {'coords': [387.95877905218566, 294.4366371295229, 523.6108056824579, 372.4640570841486], 'timestamp': 1559406110282}, {'coords': [333.58502175384575, 294.5858358691438, 452.8419132541388, 365.43235194279237], 'timestamp': 1559406110924}, {'coords': [291.74145144062254, 293.2966470069729, 394.4899030089497, 359.1855821963637], 'timestamp': 1559406111611}, {'coords': [258.9516289755807, 292.8372603183283, 330.87055801278694, 344.7538124033978], 'timestamp': 1559406113235}]",mlk-peeples-1,1559406102131,2019-06-01 16:21:42.131
1318,mlk-peeples-cam-1,5,d204f57b-402d-472c-a38d-722da9d19940,True,car,"[{'coords': [158.9412298046126, 330.1049859221593, 229.12391879193626, 398.26507205917136], 'timestamp': 1559406127432}, {'coords': [198.32152763338928, 339.96288358699525, 300.8331935044469, 430.0811852684678], 'timestamp': 1559406128487}, {'coords': [243.8596401569671, 353.6944564744871, 375.8836382643259, 467.92669527350074], 'timestamp': 1559406129025}, {'coords': [278.34547940841003, 361.0172051069717, 441.4284642249738, 497.08662560125686], 'timestamp': 1559406129312}, {'coords': [325.8503490054115, 378.6360658609251, 529.7935958404232, 538.5335459387851], 'timestamp': 1559406129605}]",mlk-peeples-1,1559406126748,2019-06-01 16:22:06.748
1319,mlk-peeples-cam-1,15,de78927b-d9c1-42c1-a36a-cd3df64c788f,True,car,"[{'coords': [107.39115837563253, 305.34959785542895, 144.23983834927077, 337.19885980868474], 'timestamp': 1559406116374}, {'coords': [150.38894967344945, 324.1290633586775, 206.2708335694912, 372.595193568921], 'timestamp': 1559406118500}, {'coords': [185.75651047765592, 330.9188007705717, 266.38064268623265, 397.6112612033852], 'timestamp': 1559406119659}, {'coords': [218.326834730557, 343.16953068259176, 334.19373007007937, 423.77701592178727], 'timestamp': 1559406120900}, {'coords': [249.62904586795696, 346.87057247724965, 393.0515468967652, 455.5218934572723], 'timestamp': 1559406122601}, {'coords': [284.524067369064, 354.1290463953295, 458.1162380310965, 475.35191693010904], 'timestamp': 1559406124702}, {'coords': [312.47938129386796, 365.2866404743949, 520.3678907485515, 499.15943000838917], 'timestamp': 1559406125250}, {'coords': [347.3202571756135, 374.45606996553744, 580.9618657638107, 520.9731545077325], 'timestamp': 1559406125602}, {'coords': [396.19703427043555, 378.40888356320403, 662.3531013204793, 540.8196466820247], 'timestamp': 1559406125974}, {'coords': [427.9979484496836, 386.84388850404616, 720.6162805969949, 571.6393515463405], 'timestamp': 1559406126160}, {'coords': [461.12446049334744, 390.33545342207213, 784.6436714432491, 596.455612027293], 'timestamp': 1559406126397}, {'coords': [524.161738778063, 405.1105940808948, 891.7918671025118, 630.5720464273836], 'timestamp': 1559406126572}, {'coords': [583.9849002167473, 420.6511318509795, 1002.1827195432609, 668.3967420988936], 'timestamp': 1559406126748}, {'coords': [667.5052260892373, 445.1439980053792, 1138.7993631657434, 713.224432539271], 'timestamp': 1559406126973}, {'coords': [778.9603206604672, 487.0976581336288, 1307.1721978779008, 773.2936916988886], 'timestamp': 1559406127182}]",mlk-peeples-1,1559406115796,2019-06-01 16:21:55.796
1323,mlk-peeples-cam-1,3,691e6d52-9a04-4d2b-b567-1dd4ba0a9508,True,car,"[{'coords': [107.68792091781931, 311.1775935317161, 154.62828657543594, 354.28242887773314], 'timestamp': 1559406161720}, {'coords': [145.89791782011977, 329.927432349172, 206.66531472978247, 382.8072347821826], 'timestamp': 1559406164965}, {'coords': [185.4105788409734, 343.7305581362079, 276.06092074248295, 414.5399571394502], 'timestamp': 1559406165633}]",mlk-peeples-1,1559406160867,2019-06-01 16:22:40.867
1328,mlk-peeples-cam-1,5,e9669bdb-e8e0-4c8f-ad50-19bfb78abfcc,True,car,"[{'coords': [188.3375004850216, 323.37402114099905, 282.1114959645062, 405.1312176377319], 'timestamp': 1559406218737}, {'coords': [239.10700285573571, 342.7432345908636, 359.30428577665845, 435.9933947290456], 'timestamp': 1559406219249}, {'coords': [288.98433343242976, 348.2842192202079, 444.5197385383221, 471.48715837765303], 'timestamp': 1559406219570}, {'coords': [352.16919024006546, 363.7782327483669, 564.8737861700007, 522.6424728745577], 'timestamp': 1559406219952}, {'coords': [395.1899290768496, 373.72230912306696, 641.796831033803, 552.0108423172683], 'timestamp': 1559406220162}]",mlk-peeples-1,1559406218165,2019-06-01 16:23:38.165
1330,mlk-peeples-cam-1,2,c354d79f-79e6-4b1e-be3b-260984ac8120,True,car,"[{'coords': [108.63502914586508, 310.44580265895695, 154.5747723894715, 351.37405281788733], 'timestamp': 1559406243902}, {'coords': [151.10361958367457, 331.6100191194303, 211.42780712006993, 385.99383933982205], 'timestamp': 1559406245162}]",mlk-peeples-1,1559406242923,2019-06-01 16:24:02.923
1335,mlk-peeples-cam-1,2,b904e5ef-eff9-4ca0-8b9f-449ab900c30e,True,car,"[{'coords': [171.91607023026887, 331.8149820391617, 243.26776834372072, 399.4339263451369], 'timestamp': 1559405923822}, {'coords': [228.69605928618913, 353.5559481931167, 342.00895203310995, 445.7625049792109], 'timestamp': 1559405924378}]",mlk-peeples-1,1559405922981,2019-06-01 16:18:42.981
1337,mlk-peeples-cam-1,2,0ebb9055-90de-48be-980c-ce1bd4451c89,True,car,"[{'coords': [431.40651273911544, 406.2706892127913, 756.1993632839756, 622.0189932613775], 'timestamp': 1559405938079}, {'coords': [573.2975133923835, 442.34546418637365, 1035.5133202689292, 729.575455087228], 'timestamp': 1559405938297}]",mlk-peeples-1,1559405937384,2019-06-01 16:18:57.384
1342,mlk-peeples-cam-1,2,d0a0079d-91df-48fe-8f7f-a7bec080a265,True,car,"[{'coords': [382.9431296278868, 299.8110350812424, 447.2205487203892, 341.0092085960549], 'timestamp': 1559405772375}, {'coords': [378.1219648937363, 299.68283725318486, 441.94639877720533, 341.5064449632455], 'timestamp': 1559405954138}]",mlk-peeples-1,1559405771745,2019-06-01 16:16:11.745
1352,mlk-peeples-cam-1,5,498ef40d-af40-4457-878c-5290373f8b1b,True,car,"[{'coords': [111.66388860022639, 310.09726809957795, 157.01340384527222, 349.81408097883934], 'timestamp': 1559405762740}, {'coords': [151.8625986462934, 322.2209218360401, 213.11297300292625, 376.380360318721], 'timestamp': 1559405763848}, {'coords': [201.68462847223327, 337.72117698446925, 296.2490420734056, 415.7216800291958], 'timestamp': 1559405764535}, {'coords': [263.28324207432115, 349.06441676188876, 397.8428896086899, 454.85810799452076], 'timestamp': 1559405765087}, {'coords': [310.73609405600877, 356.4816391344144, 481.6776325138332, 487.4213231202708], 'timestamp': 1559405765287}]",mlk-peeples-1,1559405762032,2019-06-01 16:16:02.032
1354,mlk-peeples-cam-1,2,36f6f16f-5f51-4387-a8d6-c6a9e41fa8b3,True,car,"[{'coords': [476.9414027253108, 341.45530973467027, 632.3967701704353, 397.7649744981822], 'timestamp': 1559405777963}, {'coords': [425.75566776459397, 333.2684319799286, 557.2086727107284, 384.2030277919693], 'timestamp': 1559405778249}]",mlk-peeples-1,1559405777051,2019-06-01 16:16:17.051
1355,mlk-peeples-cam-1,3,fbac3bb8-96e5-4296-8c11-2948750f128f,True,car,"[{'coords': [385.57929563871863, 300.53451826829917, 444.85410346037867, 340.2496546023385], 'timestamp': 1559405628245}, {'coords': [283.9888986062937, 305.2116996281683, 349.2004076080726, 347.361822631108], 'timestamp': 1559405775182}, {'coords': [233.74929618945077, 303.196856444185, 288.7070023775285, 339.91135317611594], 'timestamp': 1559405780541}]",mlk-peeples-1,1559405627540,2019-06-01 16:13:47.540
1356,mlk-peeples-cam-1,3,ab7fb17b-801e-4fdd-aae1-c20d364e917a,True,car,"[{'coords': [101.90915768646875, 306.8390388129398, 136.67715875806093, 336.5389374912442], 'timestamp': 1559405800713}, {'coords': [138.4255923278332, 326.78631447517637, 188.66909065863783, 367.98445811657916], 'timestamp': 1559405802393}, {'coords': [187.09136152256272, 337.07004295220236, 255.73931283041915, 396.1689103398851], 'timestamp': 1559405803153}]",mlk-peeples-1,1559405800139,2019-06-01 16:16:40.139
